1,453,176,22,94,1
1,487,186,26,76,1
1,153,190,24,78,1
1,181,189,24,77,1
1,207,185,16,67,1
1,531,187,13,45,1
1,233,185,23,76,1
1,367,183,10,37,1
1,227,183,22,78,1
2,484,187,25,77,1
2,452,178,23,91,1
2,148,190,25,79,1
2,363,183,10,36,1
2,217,184,25,79,1
2,176,190,23,76,1
2,203,186,17,69,1
2,184,189,23,76,1
2,403,185,9,35,1
2,385,187,13,40,1
3,479,190,23,75,1
3,450,180,23,99,1
3,143,189,24,79,1
3,214,186,28,82,1
3,522,191,15,45,1
3,200,187,15,72,1
3,359,185,11,36,1
3,380,189,12,34,1
3,173,193,17,75,1
4,475,192,23,74,1
4,450,181,25,99,1
4,140,192,24,79,1
4,210,188,28,81,1
4,168,195,20,73,1
4,394,188,12,43,1
4,358,187,9,37,1
4,196,188,17,70,1
4,378,192,13,41,1
4,521,193,14,45,1
5,139,192,24,79,1
5,451,178,27,104,1
5,477,191,20,73,1
5,210,189,26,81,1
5,392,189,13,44,1
5,168,196,18,72,1
5,357,187,10,37,1
5,194,189,20,76,1
5,377,192,12,42,1
5,521,193,14,45,1
5,180,193,19,74,1
5,305,187,12,48,1
6,137,191,25,80,1
6,209,187,26,88,1
6,453,178,31,106,1
6,193,189,18,73,1
6,356,188,10,36,1
6,391,189,13,42,1
6,164,197,21,70,1
6,477,192,17,71,1
6,179,188,19,79,1
6,377,192,11,41,1
6,521,195,15,42,1
7,135,191,23,81,1
7,456,180,30,108,1
7,206,187,27,89,1
7,163,197,20,71,1
7,191,189,19,79,1
7,355,188,10,36,1
7,388,190,15,41,1
7,179,188,20,79,1
7,520,193,14,46,1
7,375,192,13,42,1
8,456,180,33,109,1
8,130,191,23,80,1
8,201,186,26,93,1
8,157,193,21,74,1
8,350,186,12,36,1
8,185,189,20,77,1
8,386,187,13,43,1
8,518,193,13,46,1
8,174,190,21,78,1
9,455,182,31,109,1
9,125,193,26,78,1
9,196,187,25,91,1
9,381,188,14,41,1
9,154,195,22,72,1
9,179,189,22,79,1
9,348,188,10,35,1
9,514,195,14,45,1
9,258,191,12,32,1
9,369,191,12,38,1
10,452,185,29,111,1
10,117,196,24,82,1
10,187,195,27,93,1
10,146,198,20,76,1
10,377,192,13,40,1
10,509,198,13,46,1
10,343,191,9,37,1
10,364,195,13,38,1
10,252,196,12,32,1
11,449,187,29,112,1
11,111,196,25,79,1
11,183,194,26,94,1
11,370,194,14,40,1
11,504,199,14,45,1
11,358,194,14,42,1
11,505,199,12,19,1
11,337,193,10,33,1
11,152,204,21,66,1
12,441,184,33,122,1
12,174,195,28,99,1
12,102,198,23,82,1
12,497,199,15,46,1
12,366,195,13,45,1
12,331,194,10,37,1
12,351,198,12,41,1
12,131,203,20,75,1
13,435,185,28,116,1
13,156,196,29,103,1
13,86,199,23,82,1
13,485,202,15,45,1
13,351,195,15,44,1
13,425,197,17,74,1
13,486,202,14,17,1
13,319,194,9,32,1
13,119,204,18,73,1
14,140,194,30,105,1
14,427,187,26,120,1
14,70,199,28,83,1
14,410,198,20,74,1
14,101,203,22,77,1
14,325,198,12,45,1
14,471,202,14,44,1
14,307,194,12,37,1
14,338,194,14,47,1
14,472,201,13,17,1
14,109,204,24,74,1
15,418,190,29,122,1
15,124,192,31,111,1
15,397,198,22,72,1
15,55,198,27,84,1
15,328,196,13,44,1
15,87,202,21,75,1
15,296,195,11,35,1
15,461,203,14,44,1
15,313,198,16,44,1
16,414,191,29,124,1
16,111,191,35,114,1
16,388,200,24,70,1
16,46,200,27,86,1
16,79,202,20,79,1
16,455,204,14,47,1
16,321,199,12,43,1
16,290,197,11,37,1
16,306,200,15,44,1
17,408,195,31,125,1
17,99,195,39,116,1
17,381,202,23,72,1
17,36,201,28,87,1
17,70,206,21,77,1
17,283,200,11,35,1
17,315,199,12,42,1
17,447,206,15,49,1
18,407,193,31,132,1
18,373,204,24,73,1
18,26,201,28,89,1
18,86,198,39,117,1
18,60,208,19,79,1
18,306,200,14,46,1
18,292,204,11,40,1
18,278,202,11,36,1
18,441,207,16,46,1
19,407,192,32,132,1
19,370,206,21,71,1
19,21,203,26,90,1
19,55,210,19,76,1
19,274,201,10,38,1
19,303,200,15,50,1
19,81,202,35,114,1
19,104,201,21,74,1
19,440,208,13,45,1
20,406,189,34,136,1
20,364,201,22,71,1
20,13,203,28,89,1
20,68,194,38,129,1
20,47,208,18,76,1
20,98,200,19,77,1
20,298,199,16,47,1
20,437,201,13,52,1
20,268,198,10,38,1
20,286,202,13,45,1
21,406,188,38,137,1
21,360,198,22,73,1
21,7,202,28,89,1
21,59,194,40,128,1
21,89,197,24,85,1
21,40,207,23,72,1
21,267,197,9,38,1
21,294,197,13,47,1
22,405,186,37,138,1
22,356,197,21,71,1
22,35,207,21,69,1
22,85,197,26,83,1
22,2,203,28,87,1
22,54,193,39,130,1
22,296,194,13,48,1
22,265,196,10,36,1
23,406,186,39,144,1
23,351,196,22,71,1
23,45,193,39,139,1
23,78,198,25,83,1
23,26,207,21,66,1
23,261,196,9,37,1
23,0,203,20,91,1
23,287,195,13,46,1
23,297,195,11,45,1
24,407,183,38,148,1
24,346,196,22,74,1
24,37,195,40,138,1
24,73,197,26,87,1
24,22,204,21,69,1
24,285,195,16,46,1
24,0,204,14,87,1
24,258,195,9,36,1
25,409,182,38,154,1
25,342,196,22,73,1
25,22,198,47,140,1
25,65,198,26,84,1
25,280,195,14,46,1
26,410,179,38,159,1
26,337,197,21,72,1
26,12,192,48,151,1
26,57,197,29,86,1
26,290,196,12,42,1
26,277,196,16,44,1
27,411,177,36,163,1
27,333,195,21,73,1
27,52,196,29,81,1
27,6,190,42,152,1
27,271,196,13,43,1
27,285,194,13,44,1
27,150,197,13,34,1
27,249,193,9,39,1
27,39,198,23,84,1
27,590,138,43,144,1
28,412,176,38,167,1
28,325,191,23,74,1
28,41,194,25,86,1
28,20,197,26,90,1
28,57,191,20,80,1
28,281,191,13,43,1
28,2,186,24,159,1
28,267,192,11,43,1
29,412,174,41,175,1
29,322,190,21,73,1
29,34,194,27,85,1
29,50,190,21,78,1
29,264,191,14,44,1
29,279,190,14,45,1
30,415,174,43,181,1
30,317,193,22,71,1
30,27,195,27,88,1
30,277,190,15,46,1
30,4,206,28,79,1
30,47,192,19,78,1
30,260,194,11,42,1
30,40,193,23,83,1
30,207,193,9,26,1
31,419,173,43,183,1
31,315,193,22,72,1
31,23,195,28,91,1
31,275,193,15,45,1
31,44,195,19,74,1
31,258,192,14,46,1
31,206,192,9,32,1
32,425,168,47,198,1
32,313,192,23,71,1
32,22,195,29,91,1
32,44,194,17,79,1
32,0,200,23,86,1
32,277,192,15,45,1
32,258,191,14,47,1
32,239,193,12,45,1
32,39,191,19,83,1
33,432,165,50,201,1
33,311,191,22,72,1
33,38,195,22,76,1
33,17,193,28,93,1
33,255,190,15,50,1
33,277,190,15,46,1
33,0,200,21,85,1
33,239,192,12,45,1
33,408,194,14,49,1
33,206,196,10,24,1
33,591,127,44,162,1
34,434,165,59,205,1
34,308,190,23,71,1
34,254,188,15,49,1
34,36,194,22,74,1
34,13,192,29,91,1
34,277,187,14,47,1
34,237,190,14,47,1
34,590,128,47,156,1
34,408,192,11,49,1
34,203,191,10,27,1
34,30,192,17,75,1
35,442,164,71,213,1
35,305,189,23,72,1
35,34,193,21,76,1
35,11,190,30,90,1
35,254,185,13,49,1
35,235,187,15,49,1
35,276,185,14,47,1
35,8,194,8,87,1
35,203,191,10,27,1
35,407,190,13,47,1
35,1,196,16,86,1
36,445,161,68,227,1
36,304,189,23,72,1
36,31,191,23,73,1
36,253,185,14,50,1
36,3,191,34,90,1
36,276,185,13,47,1
36,234,186,14,51,1
36,596,121,42,161,1
36,406,189,13,48,1
36,168,192,17,44,1
36,408,188,12,23,1
37,450,158,66,234,1
37,301,189,24,71,1
37,4,192,32,90,1
37,30,192,25,73,1
37,275,185,15,48,1
37,253,185,13,50,1
37,235,187,11,46,1
37,408,188,10,51,1
37,20,191,23,78,1
37,163,191,13,49,1
37,37,193,18,60,1
37,204,191,9,27,1
38,462,154,67,252,1
38,298,189,22,72,1
38,27,191,25,73,1
38,250,187,13,49,1
38,2,193,24,89,1
38,274,187,14,48,1
38,233,188,11,50,1
38,407,192,10,22,1
38,19,186,24,83,1
38,11,189,25,87,1
38,407,192,11,50,1
39,473,155,60,265,1
39,295,189,23,73,1
39,273,187,14,50,1
39,244,187,18,51,1
39,25,190,25,73,1
39,14,187,24,86,1
39,0,192,20,91,1
39,231,189,14,48,1
39,199,192,9,26,1
39,405,193,13,52,1
40,484,154,60,278,1
40,292,189,23,76,1
40,244,187,16,50,1
40,23,187,24,71,1
40,272,186,14,51,1
40,4,185,28,89,1
40,229,188,15,49,1
40,155,186,14,55,1
40,170,189,12,39,1
40,197,193,9,26,1
40,7,185,12,89,1
40,405,192,11,24,1
41,492,151,59,298,1
41,291,190,21,71,1
41,271,183,15,53,1
41,23,186,23,68,1
41,244,185,15,50,1
41,2,184,29,86,1
41,152,185,16,55,1
41,228,188,11,48,1
41,171,189,11,37,1
41,611,286,27,109,1
41,197,189,9,29,1
41,405,191,13,50,1
42,499,150,73,304,1
42,288,189,23,71,1
42,270,184,15,51,1
42,18,183,25,75,1
42,1,181,25,88,1
42,227,184,11,50,1
42,243,185,13,48,1
42,170,187,11,38,1
42,149,181,15,55,1
42,403,191,14,48,1
43,509,148,85,325,1
43,286,186,22,72,1
43,270,182,15,52,1
43,226,185,12,48,1
43,0,178,23,91,1
43,242,185,14,48,1
43,18,186,22,74,1
43,403,185,13,54,1
43,144,180,14,32,1
44,516,147,81,331,1
44,284,185,22,73,1
44,269,181,15,54,1
44,240,183,15,51,1
44,226,185,15,48,1
44,0,175,22,94,1
44,402,189,14,50,1
44,611,134,28,263,1
45,539,137,78,337,1
45,283,185,22,73,1
45,270,181,14,54,1
45,241,183,13,50,1
45,224,184,16,51,1
45,141,182,15,30,1
45,403,189,15,51,1
46,553,130,79,340,1
46,283,186,22,74,1
46,272,182,13,49,1
46,243,184,13,48,1
46,406,189,13,50,1
46,195,183,9,31,1
46,225,183,12,48,1
47,570,124,68,353,1
47,283,185,22,74,1
47,243,182,14,47,1
47,408,187,14,50,1
47,228,181,11,48,1
47,274,181,14,50,1
47,141,180,19,30,1
47,197,181,8,32,1
48,594,131,44,341,1
48,280,179,23,74,1
48,242,178,14,48,1
48,408,183,15,51,1
48,228,176,10,32,1
48,178,177,10,39,1
49,277,175,25,76,1
49,596,174,42,244,1
49,242,176,15,50,1
49,227,176,12,50,1
49,197,175,8,32,1
50,277,172,23,75,1
50,600,165,39,225,1
50,240,174,17,51,1
50,410,178,15,52,1
50,227,175,13,50,1
51,275,171,23,78,1
51,594,158,44,237,1
51,239,175,15,48,1
51,410,178,15,54,1
51,411,178,13,25,1
52,579,161,58,232,1
52,274,170,23,80,1
52,410,177,15,52,1
52,235,174,16,49,1
52,241,175,14,48,1
52,197,172,8,33,1
53,563,163,76,234,1
53,272,173,21,76,1
53,410,177,15,53,1
53,234,175,17,49,1
53,243,176,14,46,1
54,558,169,80,232,1
54,271,171,22,77,1
54,233,173,17,51,1
54,410,178,15,53,1
54,246,177,11,42,1
55,562,171,75,226,1
55,270,168,21,79,1
55,410,176,15,54,1
55,234,171,15,51,1
55,221,172,16,52,1
55,246,175,11,42,1
55,120,168,15,34,1
56,565,166,73,231,1
56,268,168,22,78,1
56,235,170,15,50,1
56,221,173,17,50,1
56,409,177,16,52,1
56,12,176,18,38,1
56,99,172,12,42,1
56,245,173,12,40,1
56,410,176,15,27,1
57,571,164,63,238,1
57,268,170,23,77,1
57,233,170,16,52,1
57,221,172,18,51,1
57,247,174,11,42,1
57,412,176,15,52,1
57,13,178,17,55,1
58,577,161,51,240,1
58,269,170,25,76,1
58,15,178,19,63,1
58,232,173,14,50,1
58,247,173,13,47,1
58,416,177,16,54,1
58,223,174,14,49,1
59,577,162,52,240,1
59,20,182,18,61,1
59,270,177,23,73,1
59,229,175,19,51,1
59,100,178,15,40,1
59,251,179,12,36,1
60,563,162,71,251,1
60,275,177,22,71,1
60,26,179,19,62,1
60,106,175,15,42,1
61,568,166,71,247,1
61,41,182,17,61,1
61,285,175,20,71,1
61,250,174,14,51,1
61,301,169,15,62,1
61,268,177,14,40,1
61,437,175,15,54,1
61,9,183,16,42,1
61,119,174,15,43,1
61,133,176,13,31,1
61,215,175,10,34,1
62,574,163,65,236,1
62,288,172,20,73,1
62,304,166,16,64,1
62,45,180,18,60,1
62,274,176,12,37,1
62,138,173,13,32,1
62,250,172,15,48,1
63,588,162,51,228,1
63,313,162,15,63,1
63,294,171,20,71,1
63,52,176,18,57,1
63,256,169,14,52,1
63,452,173,16,54,1
63,144,171,14,31,1
63,280,172,12,37,1
63,24,177,15,44,1
64,596,153,42,243,1
64,317,163,15,63,1
64,298,171,20,71,1
64,58,176,18,57,1
64,456,170,16,56,1
64,261,169,13,51,1
64,286,173,11,41,1
64,0,174,28,91,1
64,151,170,13,30,1
65,597,148,42,248,1
65,322,161,17,63,1
65,302,170,22,70,1
65,64,174,18,59,1
65,1,172,31,94,1
65,263,168,15,50,1
65,461,168,16,58,1
65,291,171,12,39,1
65,140,170,13,44,1
65,156,170,13,30,1
65,35,175,15,45,1
66,592,149,47,249,1
66,74,173,19,59,1
66,5,170,33,96,1
66,330,161,16,63,1
66,310,168,21,72,1
66,299,170,11,34,1
66,471,167,16,59,1
66,271,167,14,44,1
66,164,169,10,31,1
66,43,174,15,45,1
67,581,147,58,246,1
67,335,158,17,66,1
67,79,172,20,59,1
67,8,165,35,98,1
67,314,167,22,70,1
67,274,166,16,50,1
67,478,166,16,59,1
67,48,170,15,46,1
68,581,152,58,238,1
68,11,159,35,102,1
68,340,155,19,66,1
68,85,168,19,59,1
68,318,167,23,67,1
68,156,166,14,43,1
68,483,164,16,61,1
69,590,152,49,240,1
69,14,156,35,103,1
69,344,152,18,66,1
69,88,165,18,58,1
69,321,162,22,70,1
69,488,161,17,61,1
69,283,160,14,46,1
69,159,164,16,38,1
70,597,146,42,248,1
70,346,152,19,66,1
70,14,154,35,102,1
70,91,162,18,59,1
70,321,162,23,69,1
70,491,160,18,60,1
71,603,141,36,254,1
71,16,156,37,103,1
71,350,150,19,68,1
71,96,160,17,58,1
71,325,162,21,68,1
71,182,156,14,33,1
71,285,157,17,51,1
72,18,156,36,103,1
72,610,136,29,258,1
72,353,150,20,70,1
72,99,163,16,57,1
72,326,161,21,68,1
72,499,158,17,60,1
73,611,140,27,260,1
73,17,157,37,106,1
73,358,152,19,70,1
73,104,165,14,56,1
73,326,162,22,70,1
73,291,159,17,47,1
73,188,161,16,32,1
74,22,161,37,104,1
74,362,151,20,71,1
74,107,166,15,53,1
74,605,138,34,252,1
74,330,160,22,71,1
74,292,160,16,51,1
74,195,162,13,32,1
75,24,159,34,104,1
75,599,148,40,237,1
75,366,151,19,72,1
75,110,167,17,53,1
75,332,161,22,70,1
75,295,158,17,53,1
75,198,161,14,31,1
75,0,176,15,81,1
76,23,158,34,105,1
76,598,150,41,233,1
76,333,157,24,72,1
76,370,151,19,71,1
76,112,163,16,53,1
76,0,173,19,84,1
76,297,157,15,51,1
76,270,157,16,44,1
76,519,156,17,62,1
76,203,160,14,30,1
76,310,158,11,42,1
77,23,157,35,103,1
77,372,146,19,74,1
77,115,161,17,53,1
77,604,146,32,248,1
77,336,156,21,70,1
77,0,170,17,84,1
77,299,155,14,51,1
77,271,154,17,46,1
77,206,156,13,32,1
78,20,157,34,103,1
78,607,130,32,266,1
78,373,144,20,76,1
78,117,159,15,55,1
